,DateTime,Sales,Checks,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,Day of Week,Month,Hour,Quarter,FY,Week Number
9216,2019-08-12 12:00:00,61.31,11,89.0,0.0,43.0,0,8,12,2020Q1,2020,33
9217,2019-08-12 13:00:00,17.16,4,90.0,0.0,39.0,0,8,13,2020Q1,2020,33
9218,2019-08-12 14:00:00,37.970000000000006,8,91.0,0.0,38.0,0,8,14,2020Q1,2020,33
9219,2019-08-12 15:00:00,38.04,7,92.0,0.0,37.0,0,8,15,2020Q1,2020,33
9220,2019-08-12 16:00:00,129.5,10,89.0,0.0,42.0,0,8,16,2020Q1,2020,33
9221,2019-08-12 17:00:00,50.269999999999996,7,86.0,0.0,49.0,0,8,17,2020Q1,2020,33
9222,2019-08-13 08:00:00,36.370000000000005,7,80.0,0.0,76.0,1,8,8,2020Q1,2020,33
9223,2019-08-13 09:00:00,18.919999999999998,3,83.0,0.0,72.0,1,8,9,2020Q1,2020,33
9224,2019-08-13 10:00:00,9.36,5,82.0,0.0,77.0,1,8,10,2020Q1,2020,33
9225,2019-08-13 11:00:00,20.34,4,84.0,0.0,77.0,1,8,11,2020Q1,2020,33
9226,2019-08-13 12:00:00,60.77,12,86.0,0.0,70.0,1,8,12,2020Q1,2020,33
9227,2019-08-13 13:00:00,55.9,12,88.0,0.0,66.0,1,8,13,2020Q1,2020,33
9228,2019-08-13 14:00:00,50.099999999999994,8,90.0,0.0,62.0,1,8,14,2020Q1,2020,33
9229,2019-08-13 15:00:00,22.009999999999998,8,92.0,0.0,56.0,1,8,15,2020Q1,2020,33
9230,2019-08-13 16:00:00,26.7,3,86.0,0.0,72.0,1,8,16,2020Q1,2020,33
9231,2019-08-13 17:00:00,79.19,7,83.0,0.0,74.0,1,8,17,2020Q1,2020,33
9232,2019-08-13 18:00:00,3.99,1,81.0,0.0,79.0,1,8,18,2020Q1,2020,33
9233,2019-08-14 07:00:00,0.0,0,81.0,0.0,72.0,2,8,7,2020Q1,2020,33
9234,2019-08-14 08:00:00,27.189999999999998,5,85.0,0.0,63.0,2,8,8,2020Q1,2020,33
9235,2019-08-14 09:00:00,6.77,3,87.0,0.0,59.0,2,8,9,2020Q1,2020,33
9236,2019-08-14 10:00:00,23.259999999999998,5,89.0,0.0,57.0,2,8,10,2020Q1,2020,33
9237,2019-08-14 11:00:00,55.13,2,91.0,0.0,52.0,2,8,11,2020Q1,2020,33
9238,2019-08-14 12:00:00,274.52000000000004,11,91.0,0.0,52.0,2,8,12,2020Q1,2020,33
9239,2019-08-14 13:00:00,46.8,6,92.0,0.0,51.0,2,8,13,2020Q1,2020,33
9240,2019-08-14 14:00:00,64.73,12,89.0,0.0,55.0,2,8,14,2020Q1,2020,33
9241,2019-08-14 15:00:00,27.55,11,92.0,0.0,51.0,2,8,15,2020Q1,2020,33
9242,2019-08-14 16:00:00,11.36,2,92.0,0.0,49.0,2,8,16,2020Q1,2020,33
9243,2019-08-14 17:00:00,10.57,3,88.0,0.0,57.0,2,8,17,2020Q1,2020,33
9244,2019-08-15 08:00:00,37.56,6,82.0,0.0,79.0,3,8,8,2020Q1,2020,33
9245,2019-08-15 09:00:00,19.830000000000002,5,85.0,0.0,72.0,3,8,9,2020Q1,2020,33
9246,2019-08-15 10:00:00,57.769999999999996,5,87.0,0.0,63.0,3,8,10,2020Q1,2020,33
9247,2019-08-15 11:00:00,54.16,10,88.0,0.0,61.0,3,8,11,2020Q1,2020,33
9248,2019-08-15 12:00:00,85.21000000000001,4,88.0,0.0,59.0,3,8,12,2020Q1,2020,33
9249,2019-08-15 13:00:00,24.8,6,82.0,0.09,74.0,3,8,13,2020Q1,2020,33
9250,2019-08-15 14:00:00,25.72,5,75.0,0.14,90.0,3,8,14,2020Q1,2020,33
9251,2019-08-15 15:00:00,56.379999999999995,7,75.0,0.02,94.0,3,8,15,2020Q1,2020,33
9252,2019-08-15 16:00:00,33.66,4,77.0,0.0,85.0,3,8,16,2020Q1,2020,33
9253,2019-08-15 17:00:00,83.92999999999999,7,79.0,0.0,85.0,3,8,17,2020Q1,2020,33
9254,2019-08-16 08:00:00,79.64,15,80.0,0.0,85.0,4,8,8,2020Q1,2020,33
9255,2019-08-16 09:00:00,3.69,1,83.0,0.0,77.0,4,8,9,2020Q1,2020,33
9256,2019-08-16 10:00:00,34.769999999999996,9,84.0,0.0,74.0,4,8,10,2020Q1,2020,33
9257,2019-08-16 11:00:00,22.229999999999997,4,84.0,0.0,77.0,4,8,11,2020Q1,2020,33
9258,2019-08-16 12:00:00,77.06000000000002,11,80.0,0.0,85.0,4,8,12,2020Q1,2020,33
9259,2019-08-16 13:00:00,154.86999999999998,17,77.0,0.2,82.0,4,8,13,2020Q1,2020,33
9260,2019-08-16 14:00:00,59.870000000000005,17,82.0,0.0,74.0,4,8,14,2020Q1,2020,33
9261,2019-08-16 15:00:00,22.490000000000002,5,85.0,0.0,72.0,4,8,15,2020Q1,2020,33
9262,2019-08-16 16:00:00,41.67,8,84.0,0.0,70.0,4,8,16,2020Q1,2020,33
9263,2019-08-16 17:00:00,81.55,6,83.0,0.0,74.0,4,8,17,2020Q1,2020,33
9264,2019-08-18 11:00:00,33.53,5,89.0,0.0,55.0,6,8,11,2020Q1,2020,33
9265,2019-08-18 12:00:00,75.07,9,90.0,0.0,52.0,6,8,12,2020Q1,2020,33
9266,2019-08-18 13:00:00,122.38,14,92.0,0.0,47.0,6,8,13,2020Q1,2020,33
9267,2019-08-18 14:00:00,19.21,5,93.0,0.0,44.0,6,8,14,2020Q1,2020,33
9268,2019-08-18 15:00:00,37.34,8,92.0,0.0,49.0,6,8,15,2020Q1,2020,33
9269,2019-08-18 16:00:00,87.78,14,91.0,0.0,49.0,6,8,16,2020Q1,2020,33
9270,2019-08-18 17:00:00,51.14,10,90.0,0.0,54.0,6,8,17,2020Q1,2020,33
9271,2019-08-18 18:00:00,3.19,1,86.0,0.0,61.0,6,8,18,2020Q1,2020,33
9272,2019-08-19 08:00:00,69.84,13,87.0,0.0,67.0,0,8,8,2020Q1,2020,34
9273,2019-08-19 09:00:00,24.12,5,90.0,0.0,63.0,0,8,9,2020Q1,2020,34
9274,2019-08-19 10:00:00,97.83,13,93.0,0.0,54.0,0,8,10,2020Q1,2020,34
9275,2019-08-19 11:00:00,388.52,20,95.0,0.0,46.0,0,8,11,2020Q1,2020,34
9276,2019-08-19 12:00:00,263.94,31,97.0,0.0,42.0,0,8,12,2020Q1,2020,34
9277,2019-08-19 13:00:00,145.66,26,97.0,0.0,40.0,0,8,13,2020Q1,2020,34
9278,2019-08-19 14:00:00,100.72,15,96.0,0.0,43.0,0,8,14,2020Q1,2020,34
9279,2019-08-19 15:00:00,69.1,6,93.0,0.0,50.0,0,8,15,2020Q1,2020,34
9280,2019-08-19 16:00:00,130.7,12,88.0,0.0,55.0,0,8,16,2020Q1,2020,34
9281,2019-08-19 17:00:00,93.4,11,86.0,0.0,48.0,0,8,17,2020Q1,2020,34
9282,2019-08-20 08:00:00,103.78999999999999,16,85.0,0.0,65.0,1,8,8,2020Q1,2020,34
9283,2019-08-20 09:00:00,125.65,19,88.0,0.0,59.0,1,8,9,2020Q1,2020,34
9284,2019-08-20 10:00:00,143.86,19,92.0,0.0,52.0,1,8,10,2020Q1,2020,34
9285,2019-08-20 11:00:00,125.46000000000001,11,92.0,0.0,52.0,1,8,11,2020Q1,2020,34
9286,2019-08-20 12:00:00,434.84000000000003,39,94.0,0.0,49.0,1,8,12,2020Q1,2020,34
9287,2019-08-20 13:00:00,228.72000000000003,22,95.0,0.0,44.0,1,8,13,2020Q1,2020,34
9288,2019-08-20 14:00:00,42.230000000000004,5,92.0,0.0,54.0,1,8,14,2020Q1,2020,34
9289,2019-08-20 15:00:00,77.41,11,79.0,0.05,74.0,1,8,15,2020Q1,2020,34
9290,2019-08-20 16:00:00,147.82,15,82.0,0.0,79.0,1,8,16,2020Q1,2020,34
9291,2019-08-20 17:00:00,271.20000000000005,26,84.0,0.0,67.0,1,8,17,2020Q1,2020,34
9292,2019-08-20 18:00:00,16.55,4,83.0,0.0,74.0,1,8,18,2020Q1,2020,34
9293,2019-08-21 08:00:00,106.6,22,79.0,0.0,82.0,2,8,8,2020Q1,2020,34
9294,2019-08-21 09:00:00,73.53999999999999,8,82.0,0.0,74.0,2,8,9,2020Q1,2020,34
9295,2019-08-21 10:00:00,126.27,14,86.0,0.0,63.0,2,8,10,2020Q1,2020,34
9296,2019-08-21 11:00:00,263.74,25,84.0,0.0,67.0,2,8,11,2020Q1,2020,34
9297,2019-08-21 12:00:00,161.41,22,87.0,0.0,61.0,2,8,12,2020Q1,2020,34
9298,2019-08-21 13:00:00,349.58,38,88.0,0.0,57.0,2,8,13,2020Q1,2020,34
9299,2019-08-21 14:00:00,206.96000000000004,27,89.0,0.0,55.0,2,8,14,2020Q1,2020,34
9300,2019-08-21 15:00:00,149.77,27,90.0,0.0,56.0,2,8,15,2020Q1,2020,34
9301,2019-08-21 16:00:00,165.7,21,90.0,0.0,58.0,2,8,16,2020Q1,2020,34
9302,2019-08-21 17:00:00,105.58,13,89.0,0.0,59.0,2,8,17,2020Q1,2020,34
9303,2019-08-21 18:00:00,387.40999999999997,45,85.0,0.0,68.0,2,8,18,2020Q1,2020,34
9304,2019-08-21 19:00:00,310.14,38,83.0,0.0,72.0,2,8,19,2020Q1,2020,34
9305,2019-08-22 07:00:00,1.35,1,80.0,0.0,71.0,3,8,7,2020Q1,2020,34
9306,2019-08-22 08:00:00,93.47,22,83.0,0.0,67.0,3,8,8,2020Q1,2020,34
9307,2019-08-22 09:00:00,135.64,17,86.0,0.0,61.0,3,8,9,2020Q1,2020,34
9308,2019-08-22 10:00:00,187.26999999999998,31,89.0,0.0,55.0,3,8,10,2020Q1,2020,34
9309,2019-08-22 11:00:00,240.42000000000002,31,92.0,0.0,51.0,3,8,11,2020Q1,2020,34
9310,2019-08-22 12:00:00,261.37,54,92.0,0.0,51.0,3,8,12,2020Q1,2020,34
9311,2019-08-22 13:00:00,304.52,39,95.0,0.0,46.0,3,8,13,2020Q1,2020,34
9312,2019-08-22 14:00:00,207.36,31,92.0,0.0,54.0,3,8,14,2020Q1,2020,34
9313,2019-08-22 15:00:00,158.22,17,92.0,0.0,51.0,3,8,15,2020Q1,2020,34
9314,2019-08-22 16:00:00,249.15000000000003,28,81.0,0.0,65.0,3,8,16,2020Q1,2020,34
9315,2019-08-22 17:00:00,424.88,43,73.0,0.46,94.0,3,8,17,2020Q1,2020,34
9316,2019-08-22 18:00:00,664.1099999999999,75,73.0,0.06,94.0,3,8,18,2020Q1,2020,34
9317,2019-08-22 19:00:00,192.48,21,73.0,0.03,96.0,3,8,19,2020Q1,2020,34
9318,2019-08-22 20:00:00,10.4,3,74.0,0.0,97.0,3,8,20,2020Q1,2020,34
9319,2019-08-23 08:00:00,171.57,39,77.0,0.0,85.0,4,8,8,2020Q1,2020,34
9320,2019-08-23 09:00:00,39.53,6,80.0,0.0,79.0,4,8,9,2020Q1,2020,34
9321,2019-08-23 10:00:00,220.95000000000002,31,80.0,0.0,79.0,4,8,10,2020Q1,2020,34
9322,2019-08-23 11:00:00,325.67,29,80.0,0.0,79.0,4,8,11,2020Q1,2020,34
9323,2019-08-23 12:00:00,558.2099999999999,53,82.0,0.0,74.0,4,8,12,2020Q1,2020,34
9324,2019-08-23 13:00:00,508.58,40,84.0,0.0,67.0,4,8,13,2020Q1,2020,34
9325,2019-08-23 14:00:00,443.57,32,85.0,0.0,65.0,4,8,14,2020Q1,2020,34
9326,2019-08-23 15:00:00,396.51,30,74.0,0.0,85.0,4,8,15,2020Q1,2020,34
9327,2019-08-23 16:00:00,341.78,27,70.0,0.0,90.0,4,8,16,2020Q1,2020,34
9328,2019-08-23 17:00:00,304.26,38,70.0,0.02,90.0,4,8,17,2020Q1,2020,34
9329,2019-08-23 18:00:00,321.89,48,69.0,0.0,93.0,4,8,18,2020Q1,2020,34
9330,2019-08-23 19:00:00,467.37,59,69.0,0.0,90.0,4,8,19,2020Q1,2020,34
9331,2019-08-24 11:00:00,665.04,68,75.0,0.0,62.0,5,8,11,2020Q1,2020,34
9332,2019-08-24 12:00:00,589.31,75,78.0,0.0,50.0,5,8,12,2020Q1,2020,34
9333,2019-08-24 13:00:00,850.7900000000001,88,79.0,0.0,44.0,5,8,13,2020Q1,2020,34
9334,2019-08-24 14:00:00,558.16,42,81.0,0.0,41.0,5,8,14,2020Q1,2020,34
9335,2019-08-24 15:00:00,835.7,53,80.0,0.0,41.0,5,8,15,2020Q1,2020,34
9336,2019-08-24 16:00:00,632.94,47,77.0,0.0,45.0,5,8,16,2020Q1,2020,34
9337,2019-08-24 17:00:00,737.72,61,76.0,0.0,50.0,5,8,17,2020Q1,2020,34
9338,2019-08-24 18:00:00,999.1099999999999,99,72.0,0.0,59.0,5,8,18,2020Q1,2020,34
9339,2019-08-24 19:00:00,1091.8300000000002,121,69.0,0.0,68.0,5,8,19,2020Q1,2020,34
9340,2019-08-24 20:00:00,694.02,85,68.0,0.0,73.0,5,8,20,2020Q1,2020,34
9341,2019-08-24 21:00:00,353.53000000000003,36,68.0,0.0,76.0,5,8,21,2020Q1,2020,34
9342,2019-08-24 22:00:00,7.57,1,68.0,0.0,78.0,5,8,22,2020Q1,2020,34
9343,2019-08-25 11:00:00,972.0500000000001,82,77.0,0.0,54.0,6,8,11,2020Q1,2020,34
9344,2019-08-25 12:00:00,920.42,105,77.0,0.0,58.0,6,8,12,2020Q1,2020,34
9345,2019-08-25 13:00:00,962.54,79,78.0,0.0,52.0,6,8,13,2020Q1,2020,34
9346,2019-08-25 14:00:00,654.61,63,79.0,0.0,52.0,6,8,14,2020Q1,2020,34
9347,2019-08-25 15:00:00,661.51,58,80.0,0.0,51.0,6,8,15,2020Q1,2020,34
9348,2019-08-25 16:00:00,633.4,48,78.0,0.0,60.0,6,8,16,2020Q1,2020,34
9349,2019-08-25 17:00:00,406.29999999999995,42,75.0,0.0,64.0,6,8,17,2020Q1,2020,34
9350,2019-08-25 18:00:00,1247.27,115,73.0,0.0,64.0,6,8,18,2020Q1,2020,34
9351,2019-08-25 19:00:00,1703.1499999999999,159,70.0,0.0,68.0,6,8,19,2020Q1,2020,34
9352,2019-08-25 20:00:00,1188.08,88,68.0,0.0,73.0,6,8,20,2020Q1,2020,34
9353,2019-08-25 21:00:00,630.8199999999999,56,66.0,0.0,78.0,6,8,21,2020Q1,2020,34
9354,2019-08-25 22:00:00,149.41,16,65.0,0.0,81.0,6,8,22,2020Q1,2020,34
9355,2019-08-25 23:00:00,188.56000000000003,18,63.0,0.0,87.0,6,8,23,2020Q1,2020,34
9356,2019-08-26 08:00:00,280.3,63,70.0,0.0,82.0,0,8,8,2020Q1,2020,35
9357,2019-08-26 09:00:00,206.92000000000002,31,72.0,0.0,79.0,0,8,9,2020Q1,2020,35
9358,2019-08-26 10:00:00,355.73,71,75.0,0.0,69.0,0,8,10,2020Q1,2020,35
9359,2019-08-26 11:00:00,360.98999999999995,57,79.0,0.0,60.0,0,8,11,2020Q1,2020,35
9360,2019-08-26 12:00:00,552.03,71,76.0,0.0,64.0,0,8,12,2020Q1,2020,35
9361,2019-08-26 13:00:00,620.4,88,76.0,0.0,67.0,0,8,13,2020Q1,2020,35
9362,2019-08-26 14:00:00,258.6,38,75.0,0.0,69.0,0,8,14,2020Q1,2020,35
9363,2019-08-26 15:00:00,487.64,47,72.0,0.0,79.0,0,8,15,2020Q1,2020,35
9364,2019-08-26 16:00:00,616.6899999999999,54,73.0,0.0,76.0,0,8,16,2020Q1,2020,35
9365,2019-08-26 17:00:00,509.66999999999996,46,72.0,0.0,76.0,0,8,17,2020Q1,2020,35
9366,2019-08-26 18:00:00,1319.3200000000002,127,71.0,0.0,79.0,0,8,18,2020Q1,2020,35
9367,2019-08-26 19:00:00,1077.57,109,71.0,0.0,79.0,0,8,19,2020Q1,2020,35
9368,2019-08-26 20:00:00,868.49,90,70.0,0.0,82.0,0,8,20,2020Q1,2020,35
9369,2019-08-26 21:00:00,462.56,48,68.0,0.0,84.0,0,8,21,2020Q1,2020,35
9370,2019-08-26 22:00:00,428.95,40,68.0,0.0,87.0,0,8,22,2020Q1,2020,35
9371,2019-08-26 23:00:00,213.51999999999998,23,67.0,0.0,87.0,0,8,23,2020Q1,2020,35
9372,2019-08-27 08:00:00,191.90999999999997,50,72.0,0.0,79.0,1,8,8,2020Q1,2020,35
9373,2019-08-27 09:00:00,134.42000000000002,23,74.0,0.0,76.0,1,8,9,2020Q1,2020,35
9374,2019-08-27 10:00:00,433.93,74,78.0,0.0,67.0,1,8,10,2020Q1,2020,35
9375,2019-08-27 11:00:00,335.42,51,81.0,0.0,61.0,1,8,11,2020Q1,2020,35
9376,2019-08-27 12:00:00,650.23,72,83.0,0.0,57.0,1,8,12,2020Q1,2020,35
9377,2019-08-27 13:00:00,512.59,78,82.0,0.0,56.0,1,8,13,2020Q1,2020,35
9378,2019-08-27 14:00:00,488.78,64,82.0,0.0,56.0,1,8,14,2020Q1,2020,35
9379,2019-08-27 15:00:00,417.03,49,82.0,0.0,58.0,1,8,15,2020Q1,2020,35
9380,2019-08-27 16:00:00,714.76,76,81.0,0.0,61.0,1,8,16,2020Q1,2020,35
9381,2019-08-27 17:00:00,370.01,49,79.0,0.0,67.0,1,8,17,2020Q1,2020,35
9382,2019-08-27 18:00:00,718.9000000000001,105,76.0,0.0,77.0,1,8,18,2020Q1,2020,35
9383,2019-08-27 19:00:00,924.24,104,74.0,0.0,85.0,1,8,19,2020Q1,2020,35
9384,2019-08-27 20:00:00,610.1600000000001,76,74.0,0.0,85.0,1,8,20,2020Q1,2020,35
9385,2019-08-27 21:00:00,527.25,53,73.0,0.0,87.0,1,8,21,2020Q1,2020,35
9386,2019-08-27 22:00:00,336.64000000000004,31,72.0,0.0,91.0,1,8,22,2020Q1,2020,35
9387,2019-08-27 23:00:00,246.04,27,72.0,0.0,91.0,1,8,23,2020Q1,2020,35
9388,2019-08-28 08:00:00,250.38,55,79.0,0.0,72.0,2,8,8,2020Q1,2020,35
9389,2019-08-28 09:00:00,67.28,18,80.0,0.0,67.0,2,8,9,2020Q1,2020,35
9390,2019-08-28 10:00:00,341.15999999999997,74,80.0,0.0,69.0,2,8,10,2020Q1,2020,35
9391,2019-08-28 11:00:00,393.71999999999997,58,80.0,0.0,69.0,2,8,11,2020Q1,2020,35
9392,2019-08-28 12:00:00,296.37,57,80.0,0.0,69.0,2,8,12,2020Q1,2020,35
9393,2019-08-28 13:00:00,446.30999999999995,83,80.0,0.0,67.0,2,8,13,2020Q1,2020,35
9394,2019-08-28 14:00:00,208.97,43,83.0,0.0,63.0,2,8,14,2020Q1,2020,35
9395,2019-08-28 15:00:00,288.77,46,85.0,0.0,59.0,2,8,15,2020Q1,2020,35
9396,2019-08-28 16:00:00,716.3699999999999,86,83.0,0.0,65.0,2,8,16,2020Q1,2020,35
9397,2019-08-28 17:00:00,535.0899999999999,61,71.0,0.02,84.0,2,8,17,2020Q1,2020,35
9398,2019-08-28 18:00:00,1179.1100000000001,141,71.0,0.02,84.0,2,8,18,2020Q1,2020,35
9399,2019-08-28 19:00:00,782.36,84,70.0,0.0,87.0,2,8,19,2020Q1,2020,35
9400,2019-08-28 20:00:00,671.4100000000001,83,70.0,0.0,87.0,2,8,20,2020Q1,2020,35
9401,2019-08-28 21:00:00,404.02,55,69.0,0.0,87.0,2,8,21,2020Q1,2020,35
9402,2019-08-28 22:00:00,413.71,46,68.0,0.0,90.0,2,8,22,2020Q1,2020,35
9403,2019-08-28 23:00:00,405.33,38,68.0,0.0,90.0,2,8,23,2020Q1,2020,35
9404,2019-08-29 08:00:00,238.25,58,77.0,0.0,52.0,3,8,8,2020Q1,2020,35
9405,2019-08-29 09:00:00,105.61,20,80.0,0.0,41.0,3,8,9,2020Q1,2020,35
9406,2019-08-29 10:00:00,503.93,81,81.0,0.0,41.0,3,8,10,2020Q1,2020,35
9407,2019-08-29 11:00:00,316.65,61,84.0,0.0,37.0,3,8,11,2020Q1,2020,35
9408,2019-08-29 12:00:00,373.62,53,83.0,0.0,36.0,3,8,12,2020Q1,2020,35
9409,2019-08-29 13:00:00,490.65000000000003,74,85.0,0.0,33.0,3,8,13,2020Q1,2020,35
9410,2019-08-29 14:00:00,382.77,56,85.0,0.0,30.0,3,8,14,2020Q1,2020,35
9411,2019-08-29 15:00:00,436.84,54,86.0,0.0,32.0,3,8,15,2020Q1,2020,35
9412,2019-08-29 16:00:00,725.8,65,85.0,0.0,35.0,3,8,16,2020Q1,2020,35
9413,2019-08-29 17:00:00,355.49,39,82.0,0.0,40.0,3,8,17,2020Q1,2020,35
9414,2019-08-29 18:00:00,507.51,78,78.0,0.0,45.0,3,8,18,2020Q1,2020,35
9415,2019-08-29 19:00:00,604.5899999999999,74,71.0,0.0,63.0,3,8,19,2020Q1,2020,35
9416,2019-08-29 20:00:00,884.13,105,68.0,0.0,70.0,3,8,20,2020Q1,2020,35
9417,2019-08-29 21:00:00,560.73,72,67.0,0.0,71.0,3,8,21,2020Q1,2020,35
9418,2019-08-29 22:00:00,386.25,52,66.0,0.0,75.0,3,8,22,2020Q1,2020,35
9419,2019-08-29 23:00:00,327.26,46,66.0,0.0,81.0,3,8,23,2020Q1,2020,35
9420,2019-08-30 07:00:00,8.97,1,72.0,0.0,64.0,4,8,7,2020Q1,2020,35
9421,2019-08-30 08:00:00,125.91000000000001,23,77.0,0.0,54.0,4,8,8,2020Q1,2020,35
9422,2019-08-30 09:00:00,164.63,32,81.0,0.0,47.0,4,8,9,2020Q1,2020,35
9423,2019-08-30 10:00:00,250.49,42,86.0,0.0,37.0,4,8,10,2020Q1,2020,35
9424,2019-08-30 11:00:00,305.43,58,87.0,0.0,31.0,4,8,11,2020Q1,2020,35
9425,2019-08-30 12:00:00,421.33,69,89.0,0.0,27.0,4,8,12,2020Q1,2020,35
9426,2019-08-30 13:00:00,707.8299999999999,104,91.0,0.0,27.0,4,8,13,2020Q1,2020,35
9427,2019-08-30 14:00:00,523.58,64,91.0,0.0,28.0,4,8,14,2020Q1,2020,35
9428,2019-08-30 15:00:00,503.53,62,91.0,0.0,27.0,4,8,15,2020Q1,2020,35
9429,2019-08-30 16:00:00,511.92999999999995,55,90.0,0.0,28.0,4,8,16,2020Q1,2020,35
9430,2019-08-30 17:00:00,277.45,44,85.0,0.0,42.0,4,8,17,2020Q1,2020,35
9431,2019-08-30 18:00:00,789.4000000000001,85,81.0,0.0,53.0,4,8,18,2020Q1,2020,35
9432,2019-08-30 19:00:00,795.1500000000001,120,75.0,0.0,64.0,4,8,19,2020Q1,2020,35
9433,2019-08-30 20:00:00,535.92,75,73.0,0.0,69.0,4,8,20,2020Q1,2020,35
9434,2019-08-30 21:00:00,541.13,55,71.0,0.0,73.0,4,8,21,2020Q1,2020,35
9435,2019-08-30 22:00:00,17.39,2,72.0,0.0,73.0,4,8,22,2020Q1,2020,35
9436,2019-08-31 11:00:00,508.36,91,90.0,0.0,45.0,5,8,11,2020Q1,2020,35
9437,2019-08-31 12:00:00,735.48,112,93.0,0.0,41.0,5,8,12,2020Q1,2020,35
9438,2019-08-31 13:00:00,658.36,105,92.0,0.0,41.0,5,8,13,2020Q1,2020,35
9439,2019-08-31 14:00:00,441.84000000000003,55,92.0,0.0,41.0,5,8,14,2020Q1,2020,35
9440,2019-08-31 15:00:00,462.05,39,91.0,0.0,39.0,5,8,15,2020Q1,2020,35
9441,2019-08-31 16:00:00,318.83000000000004,32,90.0,0.0,42.0,5,8,16,2020Q1,2020,35
9442,2019-08-31 17:00:00,644.82,44,86.0,0.0,46.0,5,8,17,2020Q1,2020,35
9443,2019-08-31 18:00:00,664.07,81,81.0,0.0,54.0,5,8,18,2020Q1,2020,35
9444,2019-08-31 19:00:00,650.48,94,78.0,0.0,60.0,5,8,19,2020Q1,2020,35
9445,2019-08-31 20:00:00,626.5899999999999,84,76.0,0.0,64.0,5,8,20,2020Q1,2020,35
9446,2019-08-31 21:00:00,660.38,80,74.0,0.0,71.0,5,8,21,2020Q1,2020,35
9447,2019-08-31 22:00:00,69.8,12,71.0,0.0,81.0,5,8,22,2020Q1,2020,35
9448,2019-09-01 11:00:00,375.23,56,84.0,0.0,53.0,6,9,11,2020Q1,2020,35
9449,2019-09-01 12:00:00,589.5799999999999,86,85.0,0.0,51.0,6,9,12,2020Q1,2020,35
9450,2019-09-01 13:00:00,646.5600000000001,96,88.0,0.0,45.0,6,9,13,2020Q1,2020,35
9451,2019-09-01 14:00:00,494.38,57,87.0,0.0,45.0,6,9,14,2020Q1,2020,35
9452,2019-09-01 15:00:00,524.75,71,86.0,0.0,45.0,6,9,15,2020Q1,2020,35
9453,2019-09-01 16:00:00,523.6999999999999,46,85.0,0.0,48.0,6,9,16,2020Q1,2020,35
9454,2019-09-01 17:00:00,353.24,49,82.0,0.0,51.0,6,9,17,2020Q1,2020,35
9455,2019-09-01 18:00:00,748.6800000000001,100,78.0,0.0,60.0,6,9,18,2020Q1,2020,35
9456,2019-09-01 19:00:00,842.5,102,76.0,0.0,72.0,6,9,19,2020Q1,2020,35
9457,2019-09-01 20:00:00,865.89,91,74.0,0.0,79.0,6,9,20,2020Q1,2020,35
9458,2019-09-01 21:00:00,615.5,63,73.0,0.0,87.0,6,9,21,2020Q1,2020,35
9459,2019-09-01 22:00:00,478.74,50,71.0,0.0,90.0,6,9,22,2020Q1,2020,35
9460,2019-09-01 23:00:00,202.39,33,70.0,0.0,93.0,6,9,23,2020Q1,2020,35
9461,2019-09-02 08:00:00,213.63,55,76.0,0.0,91.0,0,9,8,2020Q1,2020,36
9462,2019-09-02 09:00:00,150.99,21,80.0,0.0,74.0,0,9,9,2020Q1,2020,36
9463,2019-09-02 10:00:00,382.63,69,86.0,0.0,55.0,0,9,10,2020Q1,2020,36
9464,2019-09-02 11:00:00,413.98999999999995,63,85.0,0.0,57.0,0,9,11,2020Q1,2020,36
9465,2019-09-02 12:00:00,595.0,83,89.0,0.0,47.0,0,9,12,2020Q1,2020,36
9466,2019-09-02 13:00:00,406.03,61,91.0,0.0,41.0,0,9,13,2020Q1,2020,36
9467,2019-09-02 14:00:00,469.12,64,91.0,0.0,41.0,0,9,14,2020Q1,2020,36
9468,2019-09-02 15:00:00,368.95,45,91.0,0.0,38.0,0,9,15,2020Q1,2020,36
9469,2019-09-02 16:00:00,553.74,52,90.0,0.0,39.0,0,9,16,2020Q1,2020,36
9470,2019-09-02 17:00:00,807.6099999999999,90,86.0,0.0,48.0,0,9,17,2020Q1,2020,36
9471,2019-09-02 18:00:00,814.4,114,81.0,0.0,61.0,0,9,18,2020Q1,2020,36
9472,2019-09-02 19:00:00,1276.48,128,79.0,0.0,69.0,0,9,19,2020Q1,2020,36
9473,2019-09-02 20:00:00,587.5899999999999,76,78.0,0.0,76.0,0,9,20,2020Q1,2020,36
9474,2019-09-02 21:00:00,835.9200000000001,90,75.0,0.0,82.0,0,9,21,2020Q1,2020,36
9475,2019-09-02 22:00:00,591.1800000000001,58,76.0,0.0,85.0,0,9,22,2020Q1,2020,36
9476,2019-09-02 23:00:00,408.34000000000003,47,78.0,0.0,76.0,0,9,23,2020Q1,2020,36
9477,2019-09-03 08:00:00,327.06,68,79.0,0.0,74.0,1,9,8,2020Q1,2020,36
9478,2019-09-03 09:00:00,131.27,20,82.0,0.0,67.0,1,9,9,2020Q1,2020,36
9479,2019-09-03 10:00:00,479.7,89,83.0,0.0,63.0,1,9,10,2020Q1,2020,36
9480,2019-09-03 11:00:00,405.82,61,86.0,0.0,55.0,1,9,11,2020Q1,2020,36
9481,2019-09-03 12:00:00,622.87,86,89.0,0.0,50.0,1,9,12,2020Q1,2020,36
