DATE,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity
2017-07-31T11:54:00,83,0,41
2017-07-31T12:54:00,84,0,41
2017-07-31T13:54:00,85,0,40
2017-07-31T14:54:00,86,0,39
2017-07-31T15:54:00,85,0,40
2017-07-31T16:54:00,86,0,37
2017-07-31T17:54:00,85,0,39
2017-07-31T18:54:00,80,0,49
2017-07-31T19:54:00,73,0,71
2017-07-31T20:54:00,73,0,69
2017-07-31T21:54:00,71,0,71
2017-07-31T22:54:00,70,0,73
2017-07-31T23:54:00,69,0,76
2017-08-01T00:54:00,68,0,78
2017-08-01T01:54:00,67,0,81
2017-08-01T02:54:00,67,0,81
2017-08-01T03:54:00,64,0,90
2017-08-01T04:54:00,62,0,93
2017-08-01T05:54:00,64,0,93
2017-08-01T06:54:00,73,0,69
2017-08-01T07:54:00,77,0,62
2017-08-01T08:54:00,81,0,54
2017-08-01T09:54:00,85,0,45
2017-08-01T10:54:00,85,0,46
2017-08-01T11:54:00,87,0,43
2017-08-01T12:54:00,89,0,39
2017-08-01T13:54:00,88,0,40
2017-08-01T14:54:00,88,0,40
2017-08-01T15:54:00,88,0,39
2017-08-01T16:54:00,86,0,43
2017-08-01T17:54:00,85,0,48
2017-08-01T18:54:00,80,0,62
2017-08-01T19:54:00,77,0,69
2017-08-01T20:54:00,77,0,66
2017-08-01T21:54:00,75,0,71
2017-08-01T22:54:00,74,0,74
2017-08-01T23:54:00,74,0,69
2017-08-02T00:54:00,72,0,73
2017-08-02T01:54:00,72,0,73
2017-08-02T02:54:00,71,0,79
2017-08-02T03:54:00,70,0,79
2017-08-02T04:54:00,70,0,79
2017-08-02T05:54:00,70,0,82
2017-08-02T06:54:00,71,0,81
2017-08-02T07:54:00,75,0,74
2017-08-02T08:54:00,78,0,64
2017-08-02T09:54:00,81,0,58
2017-08-02T10:54:00,85,0,51
2017-08-02T11:54:00,86,0,49
2017-08-02T12:54:00,88,0,43
2017-08-02T13:54:00,88,0,42
2017-08-02T14:54:00,89,0,39
2017-08-02T15:54:00,89,0,41
2017-08-02T16:54:00,87,0,43
2017-08-02T17:54:00,85,0,48
2017-08-02T18:54:00,83,0,51
2017-08-02T19:54:00,81,0,57
2017-08-02T20:54:00,80,0,60
2017-08-02T21:54:00,76,0,72
2017-08-02T22:54:00,77,0,66
2017-08-02T23:54:00,74,0,74
2017-08-03T00:54:00,73,0,76
2017-08-03T01:54:00,73,0,79
2017-08-03T02:54:00,72,0,82
2017-08-03T03:54:00,71,0,84
2017-08-03T04:54:00,70,0,87
2017-08-03T05:54:00,70,0,90
2017-08-03T06:54:00,74,0,82
2017-08-03T07:54:00,78,0,69
2017-08-03T08:54:00,81,0,65
2017-08-03T09:54:00,86,0,51
2017-08-03T10:54:00,88,0,43
2017-08-03T11:54:00,88,0,48
2017-08-03T12:54:00,90,0,41
2017-08-03T13:54:00,92,0,38
2017-08-03T14:54:00,89,0,43
2017-08-03T15:54:00,91,0,42
2017-08-03T16:54:00,88,0,46
2017-08-03T17:54:00,86,0,51
2017-08-03T18:54:00,85,0,53
2017-08-03T19:54:00,81,0,62
2017-08-03T20:54:00,79,0,65
2017-08-03T21:54:00,78,0,67
2017-08-03T22:54:00,76,0,74
2017-08-03T23:54:00,73,0,84
2017-08-04T00:54:00,73,0,84
2017-08-04T01:54:00,73,0,84
2017-08-04T02:54:00,72,0,87
2017-08-04T03:54:00,71,0,90
2017-08-04T04:54:00,69,0,93
2017-08-04T05:54:00,70,0,93
2017-08-04T06:54:00,71,0,94
2017-08-04T07:54:00,76,0,77
2017-08-04T08:54:00,81,0,65
2017-08-04T09:54:00,84,0,59
2017-08-04T10:54:00,87,0,48
2017-08-04T11:54:00,88,0,46
2017-08-04T12:54:00,89,0,45
2017-08-04T13:54:00,90,0,41
2017-08-04T14:54:00,90,0,39
2017-08-04T15:54:00,90,0,41
2017-08-04T16:54:00,88,0,46
2017-08-04T17:54:00,87,0,50
2017-08-04T18:54:00,83,0,61
2017-08-04T19:54:00,81,0,67
2017-08-04T20:54:00,79,0,72
2017-08-04T21:54:00,79,0,74
2017-08-04T22:54:00,80,0,71
2017-08-04T23:54:00,79,0,72
2017-08-05T00:54:00,78,0,74
2017-08-05T01:54:00,78,0,76
2017-08-05T02:54:00,77,0,79
2017-08-05T03:54:00,78,0,74
2017-08-05T04:54:00,77,0,74
2017-08-05T05:54:00,77,0,66
2017-08-05T06:54:00,77,0,66
2017-08-05T07:54:00,79,0,62
2017-08-05T08:54:00,81,0,58
2017-08-05T09:54:00,83,0,57
2017-08-05T10:54:00,81,0,58
2017-08-05T11:54:00,84,0,51
2017-08-05T12:54:00,86,0,48
2017-08-05T13:54:00,84,0,43
2017-08-05T14:54:00,87,0,37
2017-08-05T15:54:00,86,0,33
2017-08-05T16:54:00,86,0,35
2017-08-05T17:54:00,83,0,37
2017-08-05T18:54:00,79,0,41
2017-08-05T19:54:00,74,0,50
2017-08-05T20:54:00,73,0,51
2017-08-05T21:54:00,70,0,61
2017-08-05T22:54:00,66,0,73
2017-08-05T23:54:00,67,0,71
2017-08-06T00:54:00,64,0,78
2017-08-06T01:54:00,63,0,81
2017-08-06T02:54:00,62,0,86
2017-08-06T03:54:00,61,0,87
2017-08-06T04:54:00,60,0,86
2017-08-06T05:54:00,60,0,90
2017-08-06T06:54:00,68,0,78
2017-08-06T07:54:00,74,0,56
2017-08-06T08:54:00,78,0,48
2017-08-06T09:54:00,79,0,44
2017-08-06T10:54:00,81,0,39
2017-08-06T11:54:00,83,0,37
2017-08-06T12:54:00,86,0,36
2017-08-06T13:54:00,84,0,37
2017-08-06T14:54:00,87,0,35
2017-08-06T15:54:00,84,0,41
2017-08-06T16:54:00,84,0,44
2017-08-06T17:54:00,83,0,49
2017-08-06T18:54:00,79,0,56
2017-08-06T19:54:00,76,0,64
2017-08-06T20:54:00,73,0,69
2017-08-06T21:54:00,72,0,71
2017-08-06T22:54:00,70,0,76
2017-08-06T23:54:00,71,0,76
2017-08-07T00:54:00,72,0,73
2017-08-07T01:54:00,71,0,79
2017-08-07T02:54:00,72,0,79
2017-08-07T03:54:00,72,0,84
2017-08-07T04:54:00,73,0,84
2017-08-07T05:54:00,72,0,91
2017-08-07T06:54:00,73,0,90
2017-08-07T07:54:00,74,0,94
2017-08-07T08:54:00,74,0.03,97
2017-08-07T09:54:00,75,0.01,94
2017-08-07T10:54:00,78,0.01,90
2017-08-07T11:54:00,80,0,82
2017-08-07T12:54:00,83,0,72
2017-08-07T13:54:00,85,0,61
2017-08-07T14:54:00,87,0,59
2017-08-07T15:54:00,86,0,57
2017-08-07T16:54:00,85,0,61
2017-08-07T17:54:00,84,0,65
2017-08-07T18:54:00,77,0,79
2017-08-07T19:54:00,73,0.2,96
2017-08-07T20:54:00,72,0.34,100
2017-08-07T21:54:00,72,0.1,100
2017-08-07T22:54:00,71,0.07,96
2017-08-07T23:54:00,71,0.05,100
2017-08-08T00:54:00,71,0.32,100
2017-08-08T01:54:00,70,0.18,100
2017-08-08T02:54:00,70,0.01,100
2017-08-08T03:54:00,69,0.24,100
2017-08-08T04:54:00,69,0.05,100
2017-08-08T05:54:00,70,0.04,97
2017-08-08T06:54:00,70,0,100
2017-08-08T07:54:00,71,0,94
2017-08-08T08:54:00,71,0,94
2017-08-08T09:54:00,71,0,87
2017-08-08T10:54:00,72,0,82
2017-08-08T11:54:00,74,0,76
2017-08-08T12:54:00,76,0,69
2017-08-08T13:54:00,78,0,64
2017-08-08T14:54:00,78,0,62
2017-08-08T15:54:00,80,0,52
2017-08-08T16:54:00,77,0,60
2017-08-08T17:54:00,77,0,62
2017-08-08T18:54:00,74,0,71
2017-08-08T19:54:00,71,0,84
2017-08-08T20:54:00,69,0,87
2017-08-08T21:54:00,66,0,93
2017-08-08T22:54:00,67,0,93
2017-08-08T23:54:00,65,0,97
2017-08-09T00:54:00,65,0,97
2017-08-09T01:54:00,65,0,97
2017-08-09T02:54:00,64,0,96
2017-08-09T03:54:00,64,0,96
2017-08-09T04:54:00,63,0,97
2017-08-09T05:54:00,63,0,97
2017-08-09T06:54:00,69,0,84
2017-08-09T07:54:00,74,0,74
2017-08-09T08:54:00,77,0,64
2017-08-09T09:54:00,79,0,54
2017-08-09T10:54:00,81,0,47
2017-08-09T11:54:00,82,0,42
2017-08-09T12:54:00,83,0,41
2017-08-09T13:54:00,81,0,42
2017-08-09T14:54:00,81,0,47
2017-08-09T15:54:00,82,0,47
2017-08-09T16:54:00,80,0,49
2017-08-09T17:54:00,79,0,52
2017-08-09T18:54:00,76,0,60
2017-08-09T19:54:00,72,0,68
2017-08-09T20:54:00,71,0,76
2017-08-09T21:54:00,69,0,81
2017-08-09T22:54:00,68,0,84
2017-08-09T23:54:00,66,0,90
2017-08-10T00:54:00,66,0,90
2017-08-10T01:54:00,64,0,93
2017-08-10T02:54:00,64,0,93
2017-08-10T03:54:00,63,0,97
2017-08-10T04:54:00,62,0,93
2017-08-10T05:54:00,63,0,97
2017-08-10T06:54:00,68,0,90
2017-08-10T07:54:00,72,0,76
2017-08-10T08:54:00,75,0,62
2017-08-10T09:54:00,79,0,45
2017-08-10T10:54:00,82,0,44
2017-08-10T11:54:00,81,0,44
2017-08-10T12:54:00,81,0,45
2017-08-10T13:54:00,83,0,44
2017-08-10T14:54:00,84,0,43
2017-08-10T15:54:00,83,0,46
2017-08-10T16:54:00,82,0,46
2017-08-10T17:54:00,81,0,49
2017-08-10T18:54:00,78,0,54
2017-08-10T19:54:00,74,0,67
2017-08-10T20:54:00,71,0,73
2017-08-10T21:54:00,69,0,78
2017-08-10T22:54:00,68,0,81
2017-08-10T23:54:00,67,0,87
2017-08-11T00:54:00,67,0,87
2017-08-11T01:54:00,67,0,87
2017-08-11T02:54:00,66,0,90
2017-08-11T03:54:00,65,0,93
2017-08-11T04:54:00,67,0,91
2017-08-11T05:54:00,68,0,90
2017-08-11T06:54:00,71,0,90
2017-08-11T07:54:00,74,0,88
2017-08-11T08:54:00,76,0,82
2017-08-11T09:54:00,79,0,79
2017-08-11T10:54:00,80,0,76
2017-08-11T11:54:00,82,0,69
2017-08-11T12:54:00,83,0,67
2017-08-11T13:54:00,83,0,70
2017-08-11T14:54:00,83,0,70
2017-08-11T15:54:00,82,0,69
2017-08-11T16:54:00,81,0,74
2017-08-11T17:54:00,80,0,76
2017-08-11T18:54:00,79,0,82
2017-08-11T19:54:00,77,0,88
2017-08-11T20:54:00,77,0,90
2017-08-11T21:54:00,76,0,94
2017-08-11T22:54:00,76,0.03,97
2017-08-11T23:54:00,75,0,100
2017-08-12T00:54:00,76,0,97
2017-08-12T01:54:00,75,0.01,100
2017-08-12T02:54:00,75,0,100
2017-08-12T03:54:00,75,0,100
2017-08-12T04:54:00,75,0,100
2017-08-12T05:54:00,74,0.02,97
2017-08-12T06:54:00,74,0.16,97
2017-08-12T07:54:00,74,0.11,97
2017-08-12T08:54:00,75,0,96
2017-08-12T09:54:00,76,0,94
2017-08-12T10:54:00,80,0,79
2017-08-12T11:54:00,81,0,74
2017-08-12T12:54:00,83,0,72
2017-08-12T13:54:00,85,0,68
2017-08-12T14:54:00,85,0,68
2017-08-12T15:54:00,85,0,65
2017-08-12T16:54:00,84,0,72
2017-08-12T17:54:00,83,0,74
2017-08-12T18:54:00,80,0,85
2017-08-12T19:54:00,78,0,90
2017-08-12T20:54:00,77,0,94
2017-08-12T21:54:00,75,0,100
2017-08-12T22:54:00,76,0,97
2017-08-12T23:54:00,76,0,97
2017-08-13T00:54:00,72,0.11,97
2017-08-13T01:54:00,71,0.08,100
2017-08-13T02:54:00,71,0,100
2017-08-13T03:54:00,71,0,96
2017-08-13T04:54:00,71,0,96
2017-08-13T05:54:00,71,0,94
2017-08-13T06:54:00,72,0,87
2017-08-13T07:54:00,71,0,87
2017-08-13T08:54:00,72,0,84
2017-08-13T09:54:00,78,0,64
2017-08-13T10:54:00,77,0,64
2017-08-13T11:54:00,79,0,60
2017-08-13T12:54:00,79,0,60
2017-08-13T13:54:00,79,0,58
2017-08-13T14:54:00,81,0,58
2017-08-13T15:54:00,81,0,61
2017-08-13T16:54:00,81,0,61
2017-08-13T17:54:00,79,0,65
2017-08-13T18:54:00,76,0,74
2017-08-13T19:54:00,75,0,79
2017-08-13T20:54:00,72,0,87
2017-08-13T21:54:00,71,0,90
2017-08-13T22:54:00,72,0,84
2017-08-13T23:54:00,72,0,87
2017-08-14T00:54:00,70,0,93
2017-08-14T01:54:00,69,0,93
2017-08-14T02:54:00,69,0,93
2017-08-14T03:54:00,68,0,93
2017-08-14T04:54:00,67,0,93
2017-08-14T05:54:00,68,0,90
2017-08-14T06:54:00,70,0,90
2017-08-14T07:54:00,73,0,87
2017-08-14T08:54:00,75,0,82
2017-08-14T09:54:00,78,0,76
2017-08-14T10:54:00,79,0,72
2017-08-14T11:54:00,81,0,67
2017-08-14T12:54:00,81,0,69
2017-08-14T13:54:00,83,0,63
2017-08-14T14:54:00,82,0,67
2017-08-14T15:54:00,82,0,69
2017-08-14T16:54:00,82,0,69
2017-08-14T17:54:00,81,0,72
2017-08-14T18:54:00,79,0,79
2017-08-14T19:54:00,77,0,88
2017-08-14T20:54:00,76,0,91
2017-08-14T21:54:00,75,0,94
2017-08-14T22:54:00,74,0,97
2017-08-14T23:54:00,75,0,94
2017-08-15T00:54:00,75,0,96
2017-08-15T01:54:00,74,0,100
2017-08-15T02:54:00,74,0,100
2017-08-15T03:54:00,75,0,96
2017-08-15T04:54:00,75,0,96
2017-08-15T05:54:00,75,0,96
2017-08-15T06:54:00,75,0,96
2017-08-15T07:54:00,76,0.01,97
2017-08-15T08:54:00,78,0,90
2017-08-15T09:54:00,79,0,88
2017-08-15T10:54:00,80,0,87
2017-08-15T11:54:00,79,0.03,94
2017-08-15T12:54:00,80,0.09,90
2017-08-15T13:54:00,83,0,82
2017-08-15T14:54:00,83,0,79
2017-08-15T15:54:00,80,0.09,87
2017-08-15T16:54:00,82,0.02,88
2017-08-15T17:54:00,78,0,87
2017-08-15T18:54:00,75,0.09,96
2017-08-15T19:54:00,75,0,96
2017-08-15T20:54:00,75,0,96
2017-08-15T21:54:00,74,0,100
2017-08-15T22:54:00,74,0,100
2017-08-15T23:54:00,74,0,100
2017-08-16T00:54:00,74,0,100
2017-08-16T01:54:00,74,0,100
2017-08-16T02:54:00,73,0,100
2017-08-16T03:54:00,73,0,100
2017-08-16T04:54:00,73,0,100
2017-08-16T05:54:00,73,0,100
2017-08-16T06:54:00,74,0,100
2017-08-16T07:54:00,75,0,94
2017-08-16T08:54:00,79,0,82
2017-08-16T09:54:00,81,0,79
2017-08-16T10:54:00,84,0,70
2017-08-16T11:54:00,86,0,63
2017-08-16T12:54:00,88,0,55
2017-08-16T13:54:00,87,0,55
2017-08-16T14:54:00,90,0,48
2017-08-16T15:54:00,87,0,51
2017-08-16T16:54:00,86,0,59
2017-08-16T17:54:00,85,0,65
2017-08-16T18:54:00,82,0,72
2017-08-16T19:54:00,79,0,82
2017-08-16T20:54:00,79,0,82
2017-08-16T21:54:00,77,0,88
2017-08-16T22:54:00,75,0,94
2017-08-16T23:54:00,74,0,94
2017-08-17T00:54:00,74,0,91
2017-08-17T01:54:00,74,0,91
2017-08-17T02:54:00,73,0,96
2017-08-17T03:54:00,73,0,100
2017-08-17T04:54:00,73,0,100
2017-08-17T05:54:00,73,0,100
2017-08-17T06:54:00,74,0,100
2017-08-17T07:54:00,76,0,100
2017-08-17T08:54:00,81,0,82
2017-08-17T09:54:00,84,0,74
2017-08-17T10:54:00,84,0,74
2017-08-17T11:54:00,83,0,77
2017-08-17T12:54:00,79,0,82
2017-08-17T13:54:00,83,0,77
2017-08-17T14:54:00,85,0,68
2017-08-17T15:54:00,85,0,72
2017-08-17T16:54:00,85,0,68
2017-08-17T17:54:00,84,0,70
2017-08-17T18:54:00,82,0,79
2017-08-17T19:54:00,80,0,85
2017-08-17T20:54:00,78,0,87
2017-08-17T21:54:00,78,0,87
2017-08-17T22:54:00,77,0,94
2017-08-17T23:54:00,76,0,97
2017-08-18T00:54:00,76,0,97
2017-08-18T01:54:00,76,0,97
2017-08-18T02:54:00,75,0,96
2017-08-18T03:54:00,75,0,96
2017-08-18T04:54:00,75,0,96
2017-08-18T05:54:00,75,0,96
2017-08-18T06:54:00,76,0,97
2017-08-18T07:54:00,77,0,96
2017-08-18T08:54:00,79,0,90
2017-08-18T09:54:00,82,0,82
2017-08-18T10:54:00,85,0,77
2017-08-18T11:54:00,88,0,70
2017-08-18T12:54:00,89,0,70
2017-08-18T13:54:00,91,0,61
2017-08-18T14:54:00,91,0,64
2017-08-18T15:54:00,91,0,64
2017-08-18T16:54:00,91,0,64
2017-08-18T17:54:00,88,0,68
2017-08-18T18:54:00,88,0,68
2017-08-18T19:54:00,75,1.18,96
2017-08-18T20:54:00,74,0.3,97
2017-08-18T21:54:00,74,0.38,100
2017-08-18T22:54:00,75,0.17,96
2017-08-18T23:54:00,74,0.12,100
2017-08-19T00:54:00,74,0,100
2017-08-19T01:54:00,75,0,100
2017-08-19T02:54:00,75,0,96
2017-08-19T03:54:00,75,0,96
2017-08-19T04:54:00,75,0,96
2017-08-19T05:54:00,75,0,100
2017-08-19T06:54:00,77,0,96
2017-08-19T07:54:00,81,0,82
2017-08-19T08:54:00,83,0,72
2017-08-19T09:54:00,84,0,61
2017-08-19T10:54:00,85,0,57
2017-08-19T11:54:00,86,0,59
2017-08-19T12:54:00,86,0,55
2017-08-19T13:54:00,86,0,55
2017-08-19T14:54:00,88,0,54
2017-08-19T15:54:00,87,0,51
2017-08-19T16:54:00,87,0,55
2017-08-19T17:54:00,85,0,61
2017-08-19T18:54:00,80,0,79
2017-08-19T19:54:00,77,0,85
2017-08-19T20:54:00,76,0,88
2017-08-19T21:54:00,75,0,88
2017-08-19T22:54:00,75,0,90
2017-08-19T23:54:00,75,0,90
2017-08-20T00:54:00,74,0,94
2017-08-20T01:54:00,73,0,96
2017-08-20T02:54:00,71,0,96
2017-08-20T03:54:00,72,0,97
2017-08-20T04:54:00,71,0,96
2017-08-20T05:54:00,71,0,96
2017-08-20T06:54:00,74,0,88
2017-08-20T07:54:00,77,0,74
2017-08-20T08:54:00,80,0,67
2017-08-20T09:54:00,82,0,63
2017-08-20T10:54:00,84,0,59
2017-08-20T11:54:00,85,0,53
2017-08-20T12:54:00,87,0,53
2017-08-20T13:54:00,88,0,54
2017-08-20T14:54:00,88,0,54
2017-08-20T15:54:00,88,0,54
2017-08-20T16:54:00,86,0,59
2017-08-20T17:54:00,85,0,61
2017-08-20T18:54:00,81,0,72
2017-08-20T19:54:00,78,0,79
2017-08-20T20:54:00,75,0,82
2017-08-20T21:54:00,74,0,88
2017-08-20T22:54:00,74,0,88
2017-08-20T23:54:00,73,0,90
2017-08-21T00:54:00,73,0,94
2017-08-21T01:54:00,72,0,97
2017-08-21T02:54:00,72,0,97
2017-08-21T03:54:00,72,0,100
2017-08-21T04:54:00,72,0,97
2017-08-21T05:54:00,73,0,100
2017-08-21T06:54:00,74,0,100
2017-08-21T07:54:00,75,0,100
2017-08-21T08:54:00,79,0,88
2017-08-21T09:54:00,83,0,77
2017-08-21T10:54:00,86,0,72
2017-08-21T11:54:00,88,0,70
2017-08-21T12:54:00,88,0,63
2017-08-21T13:54:00,85,0,70
2017-08-21T14:54:00,86,0,70
2017-08-21T15:54:00,87,0,65
2017-08-21T16:54:00,85,0,68
2017-08-21T17:54:00,83,0,72
2017-08-21T18:54:00,81,0,79
2017-08-21T19:54:00,79,0,85
2017-08-21T20:54:00,76,0,94
2017-08-21T21:54:00,76,0,91
2017-08-21T22:54:00,75,0,94
2017-08-21T23:54:00,75,0,94
2017-08-22T00:54:00,75,0,94
2017-08-22T01:54:00,75,0,90
2017-08-22T02:54:00,74,0,94
2017-08-22T03:54:00,73,0,96
2017-08-22T04:54:00,73,0,100
2017-08-22T05:54:00,73,0,96
2017-08-22T06:54:00,75,0,96
2017-08-22T07:54:00,79,0,85
2017-08-22T08:54:00,82,0,79
2017-08-22T09:54:00,85,0,72
2017-08-22T10:54:00,88,0,66
2017-08-22T11:54:00,89,0,61
2017-08-22T12:54:00,90,0,58
2017-08-22T13:54:00,90,0,56
2017-08-22T14:54:00,90,0,56
2017-08-22T15:54:00,89,0,57
2017-08-22T16:54:00,89,0,57
2017-08-22T17:54:00,87,0,61
2017-08-22T18:54:00,83,0,72
2017-08-22T19:54:00,81,0,79
2017-08-22T20:54:00,81,0,77
2017-08-22T21:54:00,79,0,82
2017-08-22T22:54:00,80,0,82
2017-08-22T23:54:00,79,0,85
2017-08-23T00:54:00,79,0,85
2017-08-23T01:54:00,78,0,85
2017-08-23T02:54:00,77,0,88
2017-08-23T03:54:00,76,0,88
2017-08-23T04:54:00,76,0,88
2017-08-23T05:54:00,76,0,88
2017-08-23T06:54:00,78,0,82
2017-08-23T07:54:00,80,0,79
2017-08-23T08:54:00,83,0,72
2017-08-23T09:54:00,85,0,70
2017-08-23T10:54:00,84,0,70
2017-08-23T11:54:00,85,0,65
2017-08-23T12:54:00,83,0,65
2017-08-23T13:54:00,77,0,77
2017-08-23T14:54:00,76,0.01,82
2017-08-23T15:54:00,74,0,88
2017-08-23T16:54:00,73,0.13,90
2017-08-23T17:54:00,73,0,87
2017-08-23T18:54:00,72,0,94
2017-08-23T19:54:00,70,0,97
2017-08-23T20:54:00,70,0,97
2017-08-23T21:54:00,69,0,96
2017-08-23T22:54:00,69,0,93
2017-08-23T23:54:00,69,0,93
2017-08-24T00:54:00,68,0,93
2017-08-24T01:54:00,68,0,96
2017-08-24T02:54:00,67,0,97
2017-08-24T03:54:00,68,0,93
2017-08-24T04:54:00,69,0,93
2017-08-24T05:54:00,69,0,93
2017-08-24T06:54:00,69,0,90
2017-08-24T07:54:00,71,0,84
2017-08-24T08:54:00,73,0,71
2017-08-24T09:54:00,76,0,64
2017-08-24T10:54:00,79,0,58
2017-08-24T11:54:00,80,0,56
2017-08-24T12:54:00,80,0,54
2017-08-24T13:54:00,81,0,51
2017-08-24T14:54:00,81,0,51
2017-08-24T15:54:00,79,0,54
2017-08-24T16:54:00,81,0,51
2017-08-24T17:54:00,78,0,56
2017-08-24T18:54:00,74,0,67
2017-08-24T19:54:00,73,0,71
2017-08-24T20:54:00,71,0,76
2017-08-24T21:54:00,68,0,87
2017-08-24T22:54:00,68,0,84
2017-08-24T23:54:00,68,0,87
2017-08-25T00:54:00,66,0,93
2017-08-25T01:54:00,64,0,96
2017-08-25T02:54:00,65,0,93
2017-08-25T03:54:00,65,0,90
2017-08-25T04:54:00,64,0,90
2017-08-25T05:54:00,64,0,90
2017-08-25T06:54:00,66,0,90
2017-08-25T07:54:00,70,0,82
2017-08-25T08:54:00,73,0,74
2017-08-25T09:54:00,76,0,69
2017-08-25T10:54:00,77,0,66
2017-08-25T11:54:00,79,0,56
2017-08-25T12:54:00,80,0,54
2017-08-25T13:54:00,79,0,54
2017-08-25T14:54:00,80,0,52
2017-08-25T15:54:00,80,0,56
2017-08-25T16:54:00,79,0,56
2017-08-25T17:54:00,76,0,67
2017-08-25T18:54:00,73,0,74
2017-08-25T19:54:00,70,0,82
2017-08-25T20:54:00,69,0,84
2017-08-25T21:54:00,67,0,91
2017-08-25T22:54:00,67,0,91
2017-08-25T23:54:00,66,0,93
2017-08-26T00:54:00,65,0,90
2017-08-26T01:54:00,64,0,90
2017-08-26T02:54:00,65,0,90
2017-08-26T03:54:00,64,0,90
2017-08-26T04:54:00,64,0,90
2017-08-26T05:54:00,63,0,97
2017-08-26T06:54:00,66,0,90
2017-08-26T07:54:00,70,0,84
2017-08-26T08:54:00,74,0,76
2017-08-26T09:54:00,78,0,69
2017-08-26T10:54:00,77,0,62
2017-08-26T11:54:00,80,0,56
2017-08-26T12:54:00,79,0,56
2017-08-26T13:54:00,82,0,47
2017-08-26T14:54:00,78,0,56
2017-08-26T15:54:00,77,0,64
2017-08-26T16:54:00,78,0,60
2017-08-26T17:54:00,76,0,64
2017-08-26T18:54:00,72,0,71
2017-08-26T19:54:00,70,0,73
2017-08-26T20:54:00,68,0,78
2017-08-26T21:54:00,66,0,84
2017-08-26T22:54:00,66,0,84
2017-08-26T23:54:00,65,0,87
2017-08-27T00:54:00,63,0,93
2017-08-27T01:54:00,63,0,93
2017-08-27T02:54:00,62,0,96
2017-08-27T03:54:00,63,0,93
2017-08-27T04:54:00,63,0,93
2017-08-27T05:54:00,62,0,93
2017-08-27T06:54:00,65,0,90
2017-08-27T07:54:00,70,0,73
2017-08-27T08:54:00,74,0,64
2017-08-27T09:54:00,76,0,52
2017-08-27T10:54:00,76,0,50
2017-08-27T11:54:00,79,0,45
2017-08-27T12:54:00,78,0,42
2017-08-27T13:54:00,80,0,39
2017-08-27T14:54:00,80,0,37
2017-08-27T15:54:00,79,0,41
2017-08-27T16:54:00,76,0,47
2017-08-27T17:54:00,74,0,50
2017-08-27T18:54:00,70,0,57
2017-08-27T19:54:00,67,0,66
2017-08-27T20:54:00,64,0,73
2017-08-27T21:54:00,62,0,80
2017-08-27T22:54:00,62,0,84
2017-08-27T23:54:00,61,0,87
2017-08-28T00:54:00,61,0,87
2017-08-28T01:54:00,61,0,87
2017-08-28T02:54:00,61,0,90
2017-08-28T03:54:00,61,0,87
2017-08-28T04:54:00,60,0,90
2017-08-28T05:54:00,60,0,90
2017-08-28T06:54:00,64,0,84
2017-08-28T07:54:00,67,0,79
2017-08-28T08:54:00,70,0,73
2017-08-28T09:54:00,73,0,66
2017-08-28T10:54:00,75,0,62
2017-08-28T11:54:00,76,0,58
2017-08-28T12:54:00,78,0,50
2017-08-28T13:54:00,80,0,47
2017-08-28T14:54:00,78,0,58
2017-08-28T15:54:00,74,0,69
2017-08-28T16:54:00,73,0,69
2017-08-28T17:54:00,72,0,66
2017-08-28T18:54:00,71,0,68
2017-08-28T19:54:00,70,0,71
2017-08-28T20:54:00,70,0,68
2017-08-28T21:54:00,69,0,73
2017-08-28T22:54:00,69,0,73
2017-08-28T23:54:00,68,0,78
2017-08-29T00:54:00,67,0,84
2017-08-29T01:54:00,64,0.11,96
2017-08-29T02:54:00,64,0.05,96
2017-08-29T03:54:00,64,0.1,96
2017-08-29T04:54:00,63,0.13,100
2017-08-29T05:54:00,64,0.22,100
2017-08-29T06:54:00,65,0.17,100
2017-08-29T07:54:00,66,0.06,100
2017-08-29T08:54:00,68,0.03,96
2017-08-29T09:54:00,68,0.08,96
2017-08-29T10:54:00,68,0.1,96
2017-08-29T11:54:00,68,0.03,96
2017-08-29T12:54:00,68,0.05,93
2017-08-29T13:54:00,68,0.02,93
2017-08-29T14:54:00,68,0,93
2017-08-29T15:54:00,68,0,90
2017-08-29T16:54:00,68,0,93
2017-08-29T17:54:00,67,0,93
2017-08-29T18:54:00,67,0,97
2017-08-29T19:54:00,66,0,96
2017-08-29T20:54:00,66,0,96
2017-08-29T21:54:00,66,0,93
2017-08-29T22:54:00,66,0,93
2017-08-29T23:54:00,65,0,93
2017-08-30T00:54:00,64,0,96
2017-08-30T01:54:00,64,0,96
2017-08-30T02:54:00,64,0,93
2017-08-30T03:54:00,64,0,93
2017-08-30T04:54:00,64,0,93
2017-08-30T05:54:00,63,0,93
2017-08-30T06:54:00,64,0,90
2017-08-30T07:54:00,66,0,84
2017-08-30T08:54:00,68,0,78
2017-08-30T09:54:00,71,0,71
2017-08-30T10:54:00,72,0,66
2017-08-30T11:54:00,74,0,64
2017-08-30T12:54:00,77,0,60
2017-08-30T13:54:00,77,0,58
2017-08-30T14:54:00,79,0,54
2017-08-30T15:54:00,80,0,52
2017-08-30T16:54:00,77,0,62
2017-08-30T17:54:00,75,0,71
2017-08-30T18:54:00,72,0,82
2017-08-30T19:54:00,71,0,81
